,start_station_name,end_station_name,vzdalenost_m
2517,Cycling Scotland Conference,Haymarket Station,1500.16
2518,Dalmeny Station,Abbeyhill,13541.8
2519,Dalmeny Station,Borrowman Square,465.99
2520,Dalmeny Station,Craigleith Road,9596.79
2521,Dalmeny Station,Cramond Foreshore,5142.28
2522,Dalmeny Station,Dalry Road Lidl,11143.54
2523,Dalmeny Station,Ellersly Road,9409.41
2524,Dalmeny Station,Forth Bridge Visitors Centre,1330.94
2525,Dalmeny Station,Gamekeeper's Road,5057.53
2526,Dalmeny Station,Gorgie Road,10891.29
2527,Dalmeny Station,Hawes Pier,463.07
2528,Dalmeny Station,Haymarket Station,11200.75
2529,Dalmeny Station,Haymarket Terrace,10903.61
2530,Dalmeny Station,Hillside Crescent,13247.03
2531,Dalmeny Station,Hopetoun Road,1430.85
2532,Dalmeny Station,Ingliston Park & Ride,5589.99
2533,Dalmeny Station,Joppa,18390.92
2534,Dalmeny Station,Kings Building 2,14903.75
2535,Dalmeny Station,Leith Walk North,13161.05
2536,Dalmeny Station,Murrayfield,9815.67
2537,Dalmeny Station,Ocean Terminal,12833.4
2538,Dalmeny Station,Port Edgar Marina,1685.32
2539,Dalmeny Station,Scotstoun House,965.7
2540,Dalmeny Station,St Andrew Square,12341.21
2541,Dalmeny Station,Stockbridge,11292.99
2542,Dalmeny Station,Tesco Ferrymuir,1223.4
2543,Dalmeny Station,The Loan,1016.29
2544,Dalmeny Station,Tollcross,12120.02
2545,Dalmeny Station,Victoria Quay,12997.8
2546,Dalmeny Station,Waitrose Comely Bank,10345.74
2547,Dalmeny Station,Waverley Station,12707.84
2548,Dalmeny Station,Wester Coates Terrace,10426.76
2549,Dalry Road Co-op,Bristo Square,2072.8
2550,Dalry Road Co-op,Brunswick Place,3230.56
2551,Dalry Road Co-op,Bruntsfield,1119.73
2552,Dalry Road Co-op,Canonmills,2727.82
2553,Dalry Road Co-op,Castle Street,1498.43
2554,Dalry Road Co-op,Castle Terrace,1288.89
2555,Dalry Road Co-op,Causewayside,2666.24
2556,Dalry Road Co-op,Charlotte Square,1393.02
2557,Dalry Road Co-op,City Chambers,2107.99
2558,Dalry Road Co-op,Colinton Road,1170.31
2559,Dalry Road Co-op,Comely Bank Road,1890.54
2560,Dalry Road Co-op,Corstorphine Road,3118.81
2561,Dalry Road Co-op,Corstorphine Road - Pinkhill,2737.32
2562,Dalry Road Co-op,Craigleith Road,1851.83
2563,Dalry Road Co-op,Cramond Foreshore,6442.47
2564,Dalry Road Co-op,Dalry Road Lidl,126.65
2565,Dalry Road Co-op,Dudley Gardens,4140.05
2566,Dalry Road Co-op,Dundas Street,2380.37
2567,Dalry Road Co-op,Dundee Terrace,335.93
2568,Dalry Road Co-op,EICC,775.58
2569,Dalry Road Co-op,Fountainbridge,762.03
2570,Dalry Road Co-op,George Square,2062.83
2571,Dalry Road Co-op,Gibson Terrace,363.75
2572,Dalry Road Co-op,Henderson Row,2235.12
2573,Dalry Road Co-op,Inverleith Row,2670.38
2574,Dalry Road Co-op,Kings Building 2,3784.64
2575,Dalry Road Co-op,Kings Building 3,3577.85
2576,Dalry Road Co-op,Kings Buildings 1,3610.46
2577,Dalry Road Co-op,Kings Buildings 4,3605.3
2578,Dalry Road Co-op,Lauriston Place,1522.04
2579,Dalry Road Co-op,Leith Walk,3731.16
2580,Dalry Road Co-op,Logie Green Road,2862.03
2581,Dalry Road Co-op,Macdonald Road,3269.54
2582,Dalry Road Co-op,Marchmont Crescent,1832.57
2583,Dalry Road Co-op,Meadow Place,1692.78
2584,Dalry Road Co-op,Meadows East,2431.07
2585,Dalry Road Co-op,Morningside Road,1792.42
2586,Dalry Road Co-op,Murrayfield,1404.59
2587,Dalry Road Co-op,Murrayfield Avenue,1022.88
2588,Dalry Road Co-op,Murrayfield Tram,1022.94
2589,Dalry Road Co-op,Newhaven Road / Dudley Gardens,4140.05
2590,Dalry Road Co-op,Newkirkgate,4393.05
2591,Dalry Road Co-op,Ocean Terminal,5125.17
2592,Dalry Road Co-op,Orchard Brae House,1382.09
2593,Dalry Road Co-op,Pollock Halls,3119.08
2594,Dalry Road Co-op,Pollock Halls Virtual,3082.75
2595,Dalry Road Co-op,Portobello,6699.98
2596,Dalry Road Co-op,Riego Street,1138.4
2597,Dalry Road Co-op,Roseburn Street,839.29
2598,Dalry Road Co-op,Royal Commonwealth Pool,2987.19
2599,Dalry Road Co-op,Shrubhill,3417.84
2600,Dalry Road Co-op,Simon Square,2425.45
2601,Dalry Road Co-op,South Trinity Road,3286.25
2602,Dalry Road Co-op,St Andrew Square,2230.28
2603,Dalry Road Co-op,St Andrews House,2734.07
2604,Dalry Road Co-op,St. John's Road 1,3748.25
2605,Dalry Road Co-op,Stockbridge,1948.97
2606,Dalry Road Co-op,Thirlestane Road,1636.14
2607,Dalry Road Co-op,Tollcross,1163.03
2608,Dalry Road Co-op,Victoria Quay,4873.73
2609,Dalry Road Co-op,"Waitrose, Comely Bank",1871.04
2610,Dalry Road Co-op,Warrender Park Road,1535.46
2611,Dalry Road Co-op,Waverley Bridge,2100.55
2612,Dalry Road Co-op,Waverley Court,2527.05
2613,Dalry Road Co-op,Waverley Station,2382.13
2614,Dalry Road Co-op,Wester Coates Terrace,716.74
2615,Dalry Road Co-op,Western General,2412.92
2616,Dalry Road Co-op,Whitehouse Loan,1387.25
2617,Dalry Road Co-op,Whitehouse Road,5671.9
2618,Dalry Road Lidl,Abbeyhill,3465.21
2619,Dalry Road Lidl,Balgreen,1811.41
2620,Dalry Road Lidl,Balgreen Road,1814.89
2621,Dalry Road Lidl,Belford Road,1155.54
2622,Dalry Road Lidl,Boroughmuir,480.56
2623,Dalry Road Lidl,Borrowman Square,10889.46
2624,Dalry Road Lidl,Bristo Square,2160.69
2625,Dalry Road Lidl,Brunswick Place,3350.81
2626,Dalry Road Lidl,Brunswick Place - Virtual,3342.95
2627,Dalry Road Lidl,Bruntsfield,1124.75
2628,Dalry Road Lidl,Bruntsfield links,1120.6
2629,Dalry Road Lidl,Canonmills,2854.36
2630,Dalry Road Lidl,Castle Street,1620.09
2631,Dalry Road Lidl,Castle Terrace,1392.11
2632,Dalry Road Lidl,Causewayside,2706.69
2633,Dalry Road Lidl,Chambers Street,2183.45
2634,Dalry Road Lidl,Charlotte Square,1518.72
2635,Dalry Road Lidl,City Chambers,2213.52
2636,Dalry Road Lidl,Colinton Road,1126.8
2637,Dalry Road Lidl,Comely Bank Road,2003.41
2638,Dalry Road Lidl,Constitution Street,5097.25
2639,Dalry Road Lidl,Corstorphine Road,3048.9
2640,Dalry Road Lidl,Craigleith Road,1907.03
2641,Dalry Road Lidl,Cramond Foreshore,6460.44
2642,Dalry Road Lidl,Crichton Street,2236.08
2643,Dalry Road Lidl,Dalry Road Co-op,126.65
2644,Dalry Road Lidl,Dean Street,1794.9
2645,Dalry Road Lidl,Drumsheugh Place,1257.22
2646,Dalry Road Lidl,Dudley Gardens,4261.96
2647,Dalry Road Lidl,Duke Street,4570.84
2648,Dalry Road Lidl,Dunbar’s Close Garden,2947.58
2649,Dalry Road Lidl,Dundas Street,2507.0
2650,Dalry Road Lidl,Dundee Terrace,254.97
2651,Dalry Road Lidl,Dynamic Earth,3085.6
2652,Dalry Road Lidl,East London Street,2981.94
2653,Dalry Road Lidl,Edinburgh Park Central,5850.32
2654,Dalry Road Lidl,Edinburgh Park Station,5532.93
2655,Dalry Road Lidl,Edinburgh Royal Infirmary,5672.81
2656,Dalry Road Lidl,Edinburgh Zoo,2911.86
2657,Dalry Road Lidl,EICC,888.5
2658,Dalry Road Lidl,Ellersly Road,1809.16
2659,Dalry Road Lidl,Fountainbridge,845.76
2660,Dalry Road Lidl,Gamekeeper's Road,6111.37
2661,Dalry Road Lidl,George Square,2135.65
2662,Dalry Road Lidl,Gladstone Terrace,2367.34
2663,Dalry Road Lidl,Gorgie Road,576.89
2664,Dalry Road Lidl,Grassmarket,1674.65
2665,Dalry Road Lidl,Hawes Pier,11510.97
2666,Dalry Road Lidl,Haymarket Station,496.04
2667,Dalry Road Lidl,Haymarket Terrace,476.61
2668,Dalry Road Lidl,Heriot Watt - Edinburgh Business School,7105.27
2669,Dalry Road Lidl,Heriot Watt - Student Accommodation,7595.28
2670,Dalry Road Lidl,Hillside Crescent,3404.19
2671,Dalry Road Lidl,Hillside Crescent 2,3429.85
2672,Dalry Road Lidl,Holyrood Road,2754.29
2673,Dalry Road Lidl,HSBC UK Lets Ride - Meadows Event,2037.24
2674,Dalry Road Lidl,Hunter Square,2332.28
2675,Dalry Road Lidl,IGMM,2380.13
2676,Dalry Road Lidl,IGMM - Western General,2392.75
2677,Dalry Road Lidl,Ingliston Park & Ride,8298.11
2678,Dalry Road Lidl,Inverleith Row,2796.43
2679,Dalry Road Lidl,Joppa,7990.53
2680,Dalry Road Lidl,Kings Building 2,3777.93
2681,Dalry Road Lidl,Kings Building 3,3570.86
2682,Dalry Road Lidl,Kings Buildings - Murchison House,3334.0
2683,Dalry Road Lidl,Kings Buildings 1,3607.69
2684,Dalry Road Lidl,Kings Buildings 4,3591.69
2685,Dalry Road Lidl,Lauriston Place,1608.25
2686,Dalry Road Lidl,Leith Links,4616.21
2687,Dalry Road Lidl,Leith Walk,3853.21
2688,Dalry Road Lidl,Leith Walk North,4204.73
2689,Dalry Road Lidl,Logie Green Road,2988.64
2690,Dalry Road Lidl,Lothian Road,1210.41
2691,Dalry Road Lidl,Macdonald Road,3386.26
2692,Dalry Road Lidl,Marchmont Crescent,1858.74
2693,Dalry Road Lidl,McDonald Road,3389.74
2694,Dalry Road Lidl,Meadow Place,1746.96
2695,Dalry Road Lidl,Meadows East,2487.04
2696,Dalry Road Lidl,Meggetland,1728.08
2697,Dalry Road Lidl,Milton Road - Edinburgh College,7716.67
2698,Dalry Road Lidl,Morningside Road,1725.74
2699,Dalry Road Lidl,Murrayfield,1365.35
2700,Dalry Road Lidl,Murrayfield Avenue,1009.9
2701,Dalry Road Lidl,Murrayfield Tram,951.65
2702,Dalry Road Lidl,Musselburgh Brunton Hall,10222.09
2703,Dalry Road Lidl,Musselburgh Lidl,9696.03
2704,Dalry Road Lidl,Newhaven Road / Dudley Gardens,4266.11
2705,Dalry Road Lidl,Newkirkgate,4516.85
2706,Dalry Road Lidl,Ocean Terminal,5251.81
2707,Dalry Road Lidl,Orchard Brae House,1483.67
2708,Dalry Road Lidl,Picardy Place,2785.43
2709,Dalry Road Lidl,Pleasance Courtyard,2648.81
2710,Dalry Road Lidl,Pollock Halls,3178.41
2711,Dalry Road Lidl,Pollock Halls Virtual,3143.52
2712,Dalry Road Lidl,Portobello,6792.08
2713,Dalry Road Lidl,Portobello - Kings Road,6723.69
2714,Dalry Road Lidl,Riego Street,1233.13
2715,Dalry Road Lidl,Roseburn Street,806.78
2716,Dalry Road Lidl,Royal Commonwealth Pool,3035.74
2717,Dalry Road Lidl,Royal Edinburgh Hospital,1654.06
2718,Dalry Road Lidl,Scotland Street,2662.03
2719,Dalry Road Lidl,Shrubhill,3538.96
2720,Dalry Road Lidl,Sighthill - Edinburgh College,4502.37
2721,Dalry Road Lidl,Simon Square,2503.31
2722,Dalry Road Lidl,South Trinity Road,3407.2
2723,Dalry Road Lidl,St Andrew Square,2349.26
2724,Dalry Road Lidl,St Andrews House,2834.0
2725,Dalry Road Lidl,St. John's Road 1,3681.86
2726,Dalry Road Lidl,St. John's Road 2,4253.37
2727,Dalry Road Lidl,Stockbridge,2074.66
2728,Dalry Road Lidl,Surgeons Hall,2362.68
2729,Dalry Road Lidl,The Tron,2341.06
2730,Dalry Road Lidl,Thirlestane Road,1639.18
2731,Dalry Road Lidl,Tollcross,1249.99
2732,Dalry Road Lidl,Victoria Quay,4999.97
2733,Dalry Road Lidl,Waitrose Comely Bank,1974.17
2734,Dalry Road Lidl,Warrender Park Road,1571.25
2735,Dalry Road Lidl,Waverley Bridge,2210.84
2736,Dalry Road Lidl,Waverley Court,2625.01
2737,Dalry Road Lidl,Waverley Station,2492.76
2738,Dalry Road Lidl,West Crosscauseway,2343.98
2739,Dalry Road Lidl,Wester Coates Terrace,715.06
2740,Dalry Road Lidl,Western General,2496.89
2741,Dalry Road Lidl,Western General Hospital,2495.79
2742,Dalry Road Lidl,Whitehouse Loan,1396.84
2743,Dean Street,Abbeyhill,2628.5
2744,Dean Street,Balgreen Road,3068.27
2745,Dean Street,Belford Road,943.99
2746,Dean Street,Boroughmuir,1914.4
2747,Dean Street,Bristo Square,2021.66
2748,Dean Street,Brunswick Place,2110.49
2749,Dean Street,Bruntsfield Links,2293.84
2750,Dean Street,Canonmills,1277.93
2751,Dean Street,Castle Street,943.56
2752,Dean Street,Castle Terrace,1395.55
2753,Dean Street,Chambers Street,1910.95
2754,Dean Street,Charlotte Square,708.56
2755,Dean Street,Colinton Road,2655.9
2756,Dean Street,Comely Bank Road,252.08
2757,Dean Street,Constitution Street,3592.8
2758,Dean Street,Corstorphine Road,3963.85
2759,Dean Street,Craigleith Road,1474.52
2760,Dean Street,Cramond Foreshore,5939.71
2761,Dean Street,Crichton Street,2198.99
2762,Dean Street,Dalry Road Lidl,1794.9
2763,Dean Street,Drumsheugh Place,643.35
2764,Dean Street,Dudley Gardens,2519.61
2765,Dean Street,Duke Street,3196.79
2766,Dean Street,Dundas Street,897.58
2767,Dean Street,Dundee Terrace,1992.52
2768,Dean Street,Dynamic Earth,2497.21
2769,Dean Street,East London Street,1712.15
2770,Dean Street,Edinburgh Park Station,6686.03
2771,Dean Street,Edinburgh Royal Infirmary,6165.56
2772,Dean Street,Edinburgh Zoo,3816.96
2773,Dean Street,EICC,1269.51
2774,Dean Street,Fountainbridge,1579.41
2775,Dean Street,Gamekeeper's Road,5942.51
2776,Dean Street,George Square,2259.69
2777,Dean Street,Gladstone Terrace,2816.5
2778,Dean Street,Gorgie Road,2279.2
2779,Dean Street,Grassmarket,1551.41
2780,Dean Street,Haymarket Station,1324.37
2781,Dean Street,Haymarket Terrace,1360.46
2782,Dean Street,Hillside Crescent,2391.04
2783,Dean Street,Holyrood Road,2276.66
2784,Dean Street,Hunter Square,1847.03
2785,Dean Street,IGMM - Western General,1248.99
2786,Dean Street,Inverleith Row,1074.33
2787,Dean Street,Joppa,7500.46
2788,Dean Street,Kings Building 2,4626.88
2789,Dean Street,Kings Building 3,4471.42
2790,Dean Street,Kings Buildings - Murchison House,4267.96
2791,Dean Street,Kings Buildings 1,4459.51
2792,Dean Street,Lauriston Place,1748.33
2793,Dean Street,Leith Walk,2494.31
2794,Dean Street,Leith Walk North,2795.77
2795,Dean Street,Logie Green Road,1380.78
2796,Dean Street,Lothian Road,1218.83
2797,Dean Street,Marchmont Crescent,2635.31
2798,Dean Street,McDonald Road,1961.32
2799,Dean Street,Meadow Place,2255.3
2800,Dean Street,Meadows East,2762.4
2801,Dean Street,Meggetland,3515.31
2802,Dean Street,Milton Road - Edinburgh College,7353.07
2803,Dean Street,Morningside Road,3269.42
2804,Dean Street,Murrayfield,2296.81
2805,Dean Street,Murrayfield Tram,2250.18
2806,Dean Street,Ocean Terminal,3563.57
2807,Dean Street,Orchard Brae House,631.09
2808,Dean Street,Picardy Place,1747.27
2809,Dean Street,Pleasance Courtyard,2334.44
2810,Dean Street,Pollock Halls,3266.72
2811,Dean Street,Portobello - Kings Road,5973.29
2812,Dean Street,Roseburn Street,1904.19
2813,Dean Street,Royal Commonwealth Pool,3232.03
2814,Dean Street,Royal Edinburgh Hospital,3276.35
2815,Dean Street,Scotland Street,1220.88
2816,Dean Street,Simon Square,2408.52
2817,Dean Street,South Trinity Road,1610.79
2818,Dean Street,St Andrew Square,1384.99
2819,Dean Street,St Andrews House,2080.49
2820,Dean Street,Stockbridge,412.52
2821,Dean Street,Thirlestane Road,2625.56
2822,Dean Street,Tollcross,1607.41
2823,Dean Street,Victoria Quay,3370.57
2824,Dean Street,Waitrose Comely Bank,622.39
2825,Dean Street,Warrender Park Road,2333.41
2826,Dean Street,Waverley Bridge,1568.86
2827,Dean Street,Waverley Court,1972.99
2828,Dean Street,West Crosscauseway,2359.97
2829,Dean Street,Wester Coates Terrace,1693.42
2830,Dean Street,Western General Hospital,1347.35
2831,Depot Virtual,Hunter Square,3211.56
2832,Depot Virtual,Leith Walk,1533.08
2833,Drummond Street,Bristo Square,506.25
2834,Drummond Street,Brunswick Place,1402.48
2835,Drummond Street,Bruntsfield links,1952.16
2836,Drummond Street,Canonmills,1830.28
2837,Drummond Street,Castle Street,1349.32
2838,Drummond Street,Castle Terrace,1243.68
2839,Drummond Street,Causewayside,1330.69
2840,Drummond Street,Charlotte Square,1609.17
2841,Drummond Street,City Chambers,535.47
2842,Drummond Street,Colinton Road,2507.72
2843,Drummond Street,Comely Bank Road,2416.25
2844,Drummond Street,Constitution Street,3163.71
2845,Drummond Street,Corstorphine Road,5603.89
2846,Drummond Street,Crichton Street,489.56
2847,Drummond Street,Dudley Gardens,3118.89
2848,Drummond Street,Dundas Street,1839.3
2849,Drummond Street,Dundee Terrace,2572.2
2850,Drummond Street,EICC,1775.74
2851,Drummond Street,Gladstone Terrace,1159.08
2852,Drummond Street,Grassmarket,943.1
2853,Drummond Street,Hillside Crescent,1125.83
2854,Drummond Street,IGMM,3474.89
2855,Drummond Street,Inverleith Row,2147.38
2856,Drummond Street,Kings Building 2,2871.95
2857,Drummond Street,Kings Building 3,2797.04
2858,Drummond Street,Lauriston Place,1014.88
2859,Drummond Street,Leith Walk,1889.46
2860,Drummond Street,Macdonald Road,1750.67
2861,Drummond Street,Marchmont Crescent,1523.15
2862,Drummond Street,Meadow Place,1185.4
2863,Drummond Street,Meadows East,948.63
2864,Drummond Street,Murrayfield,3845.29
2865,Drummond Street,Murrayfield Tram,3530.41
2866,Drummond Street,Ocean Terminal,3682.23
2867,Drummond Street,Orchard Brae House,2682.77
2868,Drummond Street,Pollock Halls,1144.0
2869,Drummond Street,Portobello,4182.41
2870,Drummond Street,Royal Commonwealth Pool,1160.74
2871,Drummond Street,Simon Square,386.55
2872,Drummond Street,St Andrew Square,967.18
2873,Drummond Street,Stockbridge,1968.57
2874,Drummond Street,The Tron,394.47
2875,Drummond Street,Tollcross,1365.7
2876,Drummond Street,Victoria Quay,3294.99
2877,Drummond Street,Warrender Park Road,1481.28
2878,Drummond Street,Waverley Bridge,661.13
2879,Drummond Street,Waverley Court,396.24
2880,Drummond Street,Waverley Station,580.15
2881,Drummond Street,West Crosscauseway,525.4
2882,Drummond Street,Wester Coates Terrace,3094.16
2883,Drumsheugh Place,Abbeyhill,2531.58
2884,Drumsheugh Place,Balgreen Road,2793.42
2885,Drumsheugh Place,Belford Road,858.35
2886,Drumsheugh Place,Boroughmuir,1294.64
2887,Drumsheugh Place,Borrowman Square,11074.1
2888,Drumsheugh Place,Bristo Square,1585.89
2889,Drumsheugh Place,Brunswick Place,2207.41
2890,Drumsheugh Place,Bruntsfield Links,1650.81
2891,Drumsheugh Place,Canonmills,1598.28
2892,Drumsheugh Place,Castle Street,571.02
2893,Drumsheugh Place,Castle Terrace,837.1
2894,Drumsheugh Place,Causewayside,2613.82
2895,Drumsheugh Place,Chambers Street,1525.13
2896,Drumsheugh Place,Charlotte Square,337.27
2897,Drumsheugh Place,City Chambers,1385.57
2898,Drumsheugh Place,Colinton Road,2021.28
2899,Drumsheugh Place,Comely Bank Road,893.15
2900,Drumsheugh Place,Corstorphine Road,3845.92
2901,Drumsheugh Place,Craigleith Road,1686.37
2902,Drumsheugh Place,Cramond Foreshore,6339.41
2903,Drumsheugh Place,Crichton Street,1756.11
2904,Drumsheugh Place,Dalry Road Lidl,1257.22
2905,Drumsheugh Place,Dean Street,643.35
2906,Drumsheugh Place,Dudley Gardens,3007.0
2907,Drumsheugh Place,Duke Street,3403.26
2908,Drumsheugh Place,Dundas Street,1230.74
2909,Drumsheugh Place,Dundee Terrace,1417.46
2910,Drumsheugh Place,Dynamic Earth,2281.17
2911,Drumsheugh Place,East London Street,1821.13
2912,Drumsheugh Place,Edinburgh Park Central,6749.27
2913,Drumsheugh Place,Edinburgh Park Station,6505.03
2914,Drumsheugh Place,Edinburgh Royal Infirmary,5677.72
2915,Drumsheugh Place,Edinburgh Zoo,3698.27
2916,Drumsheugh Place,EICC,626.17
2917,Drumsheugh Place,Ellersly Road,2506.87
2918,Drumsheugh Place,Forth Bridge Visitors Centre,12570.35
2919,Drumsheugh Place,Fountainbridge,936.14
2920,Drumsheugh Place,Gamekeeper's Road,6231.63
2921,Drumsheugh Place,George Square,1771.03
2922,Drumsheugh Place,Gladstone Terrace,2279.05
2923,Drumsheugh Place,Gorgie Road,1799.27
2924,Drumsheugh Place,Grassmarket,1065.31
2925,Drumsheugh Place,Hawes Pier,11617.05
2926,Drumsheugh Place,Haymarket Station,761.95
2927,Drumsheugh Place,Haymarket Terrace,905.23
2928,Drumsheugh Place,Heriot Watt - Edinburgh Business School,8226.57
2929,Drumsheugh Place,Heriot Watt - Student Accommodation,8697.96
2930,Drumsheugh Place,Hillside Crescent,2374.99
2931,Drumsheugh Place,Holyrood Road,2001.44
2932,Drumsheugh Place,Hunter Square,1542.02
2933,Drumsheugh Place,IGMM - Western General,1729.7
2934,Drumsheugh Place,Ingliston Park & Ride,9029.75
2935,Drumsheugh Place,Inverleith Row,1532.03
2936,Drumsheugh Place,Joppa,7329.29
